"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","HOUSECOST","RENT","IDX2015","A","1983",28.9081311396744,
"AUT","HOUSECOST","RENT","IDX2015","A","1984",31.1052598765176,
"AUT","HOUSECOST","RENT","IDX2015","A","1985",33.2845814018264,
"AUT","HOUSECOST","RENT","IDX2015","A","1986",34.5926148111918,
"AUT","HOUSECOST","RENT","IDX2015","A","1987",35.7738022980787,
"AUT","HOUSECOST","RENT","IDX2015","A","1988",36.5488330634623,
"AUT","HOUSECOST","RENT","IDX2015","A","1989",37.516369157749,
"AUT","HOUSECOST","RENT","IDX2015","A","1990",39.0820096555547,
"AUT","HOUSECOST","RENT","IDX2015","A","1991",40.9731261482881,
"AUT","HOUSECOST","RENT","IDX2015","A","1992",43.6281485853044,
"AUT","HOUSECOST","RENT","IDX2015","A","1993",45.8970427276853,
"AUT","HOUSECOST","RENT","IDX2015","A","1994",48.8207947311884,
"AUT","HOUSECOST","RENT","IDX2015","A","1995",52.5134574426373,
"AUT","HOUSECOST","RENT","IDX2015","A","1996",55.7009295628561,
"AUT","HOUSECOST","RENT","IDX2015","A","1997",57.7345754900708,
"AUT","HOUSECOST","RENT","IDX2015","A","1998",59.4790558827876,
"AUT","HOUSECOST","RENT","IDX2015","A","1999",60.7006586576482,
"AUT","HOUSECOST","RENT","IDX2015","A","2000",61.7281013888228,
"AUT","HOUSECOST","RENT","IDX2015","A","2001",63.4719167811813,
"AUT","HOUSECOST","RENT","IDX2015","A","2002",64.5470195230794,
"AUT","HOUSECOST","RENT","IDX2015","A","2003",67.3556451550202,
"AUT","HOUSECOST","RENT","IDX2015","A","2004",69.7013156827961,
"AUT","HOUSECOST","RENT","IDX2015","A","2005",72.0904837203588,
"AUT","HOUSECOST","RENT","IDX2015","A","2006",73.706649083996,
"AUT","HOUSECOST","RENT","IDX2015","A","2007",75.1545894097826,
"AUT","HOUSECOST","RENT","IDX2015","A","2008",76.0978496220162,
"AUT","HOUSECOST","RENT","IDX2015","A","2009",79.6726304263418,
"AUT","HOUSECOST","RENT","IDX2015","A","2010",82.808831131987,
"AUT","HOUSECOST","RENT","IDX2015","A","2011",85.5564717502062,
"AUT","HOUSECOST","RENT","IDX2015","A","2012",89.3258500983163,
"AUT","HOUSECOST","RENT","IDX2015","A","2013",92.1010982227471,
"AUT","HOUSECOST","RENT","IDX2015","A","2014",95.7600140460031,
"AUT","HOUSECOST","RENT","IDX2015","A","2015",100,
"AUT","HOUSECOST","RENT","IDX2015","A","2016",103.082848193641,
"AUT","HOUSECOST","RENT","IDX2015","A","2017",107.340474151607,
"AUT","HOUSECOST","RENT","IDX2015","A","2018",111.331500049588,
"AUT","HOUSECOST","RENT","IDX2015","A","2019",114.639250793832,
"AUT","HOUSECOST","RENT","IDX2015","A","2020",119.344851852591,
"AUT","HOUSECOST","RENT","IDX2015","A","2021",121.702277383276,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1970",7.73556427543346,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1971",7.67696580109521,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1972",8.35087968169534,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1973",9.52347873250405,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1974",10.9551127914304,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1975",12.6485418241966,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1976",15.3269057971014,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1977",17.8459959042218,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1978",19.9312020321362,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1979",21.6099851921865,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1980",21.7784127284184,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1981",20.5975892407057,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1982",19.8451575299307,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1983",19.5229483301828,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1984",19.9183868935098,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1985",20.2113043478261,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1986",21.1559631379963,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1987",22.5088756301197,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1988",24.321302378702,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1989",27.6935145715186,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1990",30.6263505828608,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1991",31.9298332545684,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1992",34.0571462665407,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1993",35.8677422810334,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1994",38.165313563327,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1995",39.8898650756144,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1996",40.755802299937,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1997",41.7370757718967,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1998",44.3861479993699,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1999",47.5405028355388,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2000",50.1145149653434,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2001",52.5420683679899,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2002",55.9051268903592,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2003",59.7606528827978,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2004",64.9526147605545,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2005",72.5362500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2006",79.6152500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2007",85.8187500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2008",89.6052500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2009",89.1830000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2010",91.9775000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2011",95.6757500000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2012",97.8135000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2013",98.9620000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2014",98.4170000000001,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2016",102.6405,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2017",106.37275,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2018",109.41525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2019",113.77875,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2020",118.59525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2021",127.057499999561,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1970",74.4611476153037,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1971",67.2110044321258,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1972",65.0886559479663,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1973",65.8648722390421,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1974",64.7177560381119,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1975",66.576037468413,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1976",69.7105286640022,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1977",76.4170718660477,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1978",79.6930696599526,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1979",81.1399580365099,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1980",73.5252574705364,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1981",64.4694096930737,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1982",58.9367512974763,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1983",54.893304839547,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1984",53.3380540454591,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1985",51.4129079316261,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1986",50.7251188515146,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1987",53.2257586410289,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1988",55.2432270461296,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1989",58.8477020389405,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1990",60.0676021995966,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1991",58.8783257629935,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1992",59.93710803912,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1993",61.2773663173576,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1994",62.6357013045578,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1995",60.9233424479046,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1996",62.2016500341595,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1997",62.5583845939164,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1998",64.572652820729,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1999",67.3078469917279,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2000",67.8520927062561,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2001",67.9832318680556,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2002",71.8510481232361,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2003",76.0956789744437,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2004",81.3207443859675,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2005",87.9032608837614,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2006",92.112786526534,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2007",95.0628633632142,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2008",94.9803565141112,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2009",95.1455653495405,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2010",97.9880078344362,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2011",100.228207967574,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2012",100.312409887423,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2013",100.669131525568,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2014",99.3836577896604,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2016",100.140526808164,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2017",100.229494205703,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2018",100.423434623542,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2019",100.886256363753,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2020",104.2753198282,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2021",107.711352746482,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1977",66.5596092836468,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1978",69.3540832287945,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1979",70.9711590884895,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1980",66.5981471121509,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1981",57.1024262279398,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1982",50.859295171592,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1983",45.9012266693739,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1984",44.528658900005,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1985",43.0434614121248,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1986",43.423691811673,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1987",44.3125552221285,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1988",46.1905161319206,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1989",50.7164708294206,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1990",54.3568477048726,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1991",55.0165984258034,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1992",55.4269727654609,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1993",55.4396797637232,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1994",56.4244644767925,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1995",57.3239420720148,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1996",57.1539782899112,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1997",57.5569951535092,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1998",60.5054803323192,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1999",63.8704730507982,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2000",66.3397608227311,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2001",68.2351699405256,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2002",70.8041317505536,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2003",74.0532766980031,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2004",78.9789059150961,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2005",86.4775420449217,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2006",91.7231749059801,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2007",96.9823869164643,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2008",99.3096213069005,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2009",96.8288253493265,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2010",98.6956933445438,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2011",101.479249445191,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2012",102.174643061706,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2013",102.031627398558,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2014",99.3843478263347,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2016",101.684077283258,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2017",104.256595292188,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2018",106.146708728715,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2019",109.202547383823,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2020",110.84880644957,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2021",116.398628488035,
"BEL","HOUSECOST","REAL","IDX2015","A","1970",37.6995310029509,
"BEL","HOUSECOST","REAL","IDX2015","A","1971",35.5198848555384,
"BEL","HOUSECOST","REAL","IDX2015","A","1972",36.5781611274054,
"BEL","HOUSECOST","REAL","IDX2015","A","1973",39.4033997379675,
"BEL","HOUSECOST","REAL","IDX2015","A","1974",40.1827394702856,
"BEL","HOUSECOST","REAL","IDX2015","A","1975",41.2678711424888,
"BEL","HOUSECOST","REAL","IDX2015","A","1976",46.3799222476754,
"BEL","HOUSECOST","REAL","IDX2015","A","1977",50.3913000455703,
"BEL","HOUSECOST","REAL","IDX2015","A","1978",53.9908022286027,
"BEL","HOUSECOST","REAL","IDX2015","A","1979",56.3600295450401,
"BEL","HOUSECOST","REAL","IDX2015","A","1980",51.3252098400534,
"BEL","HOUSECOST","REAL","IDX2015","A","1981",45.1866699299665,
"BEL","HOUSECOST","REAL","IDX2015","A","1982",40.6143660927239,
"BEL","HOUSECOST","REAL","IDX2015","A","1983",37.3182540502754,
"BEL","HOUSECOST","REAL","IDX2015","A","1984",36.0588239665886,
"BEL","HOUSECOST","REAL","IDX2015","A","1985",34.8519787120531,
"BEL","HOUSECOST","REAL","IDX2015","A","1986",36.3420607915966,
"BEL","HOUSECOST","REAL","IDX2015","A","1987",38.0360649834222,
"BEL","HOUSECOST","REAL","IDX2015","A","1988",40.6211598371695,
"BEL","HOUSECOST","REAL","IDX2015","A","1989",44.5481920274951,
"BEL","HOUSECOST","REAL","IDX2015","A","1990",47.9603871670029,
"BEL","HOUSECOST","REAL","IDX2015","A","1991",48.6314270984581,
"BEL","HOUSECOST","REAL","IDX2015","A","1992",50.9366654380581,
"BEL","HOUSECOST","REAL","IDX2015","A","1993",52.3110509464892,
"BEL","HOUSECOST","REAL","IDX2015","A","1994",54.4340421014836,
"BEL","HOUSECOST","REAL","IDX2015","A","1995",56.0289942753226,
"BEL","HOUSECOST","REAL","IDX2015","A","1996",56.885310593264,
"BEL","HOUSECOST","REAL","IDX2015","A","1997",57.4315303924199,
"BEL","HOUSECOST","REAL","IDX2015","A","1998",60.3988781680274,
"BEL","HOUSECOST","REAL","IDX2015","A","1999",64.4453539898431,
"BEL","HOUSECOST","REAL","IDX2015","A","2000",65.7178955070329,
"BEL","HOUSECOST","REAL","IDX2015","A","2001",67.3298067904219,
"BEL","HOUSECOST","REAL","IDX2015","A","2002",70.9016671100203,
"BEL","HOUSECOST","REAL","IDX2015","A","2003",74.6724297786774,
"BEL","HOUSECOST","REAL","IDX2015","A","2004",79.174215425228,
"BEL","HOUSECOST","REAL","IDX2015","A","2005",85.9665070684549,
"BEL","HOUSECOST","REAL","IDX2015","A","2006",91.8236614133769,
"BEL","HOUSECOST","REAL","IDX2015","A","2007",96.4009894459419,
"BEL","HOUSECOST","REAL","IDX2015","A","2008",97.5626791505477,
"BEL","HOUSECOST","REAL","IDX2015","A","2009",97.904378385472,
"BEL","HOUSECOST","REAL","IDX2015","A","2010",99.1093964957867,
"BEL","HOUSECOST","REAL","IDX2015","A","2011",100.237213230156,
"BEL","HOUSECOST","REAL","IDX2015","A","2012",100.452974734581,
"BEL","HOUSECOST","REAL","IDX2015","A","2013",100.561648047591,
"BEL","HOUSECOST","REAL","IDX2015","A","2014",99.262543554873,
"BEL","HOUSECOST","REAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","REAL","IDX2015","A","2016",101.102661349346,
"BEL","HOUSECOST","REAL","IDX2015","A","2017",102.810002157311,
"BEL","HOUSECOST","REAL","IDX2015","A","2018",103.673099565137,
"BEL","HOUSECOST","REAL","IDX2015","A","2019",106.363289162664,
"BEL","HOUSECOST","REAL","IDX2015","A","2020",110.182246203245,
"BEL","HOUSECOST","REAL","IDX2015","A","2021",115.549407675699,
"BEL","HOUSECOST","RENT","IDX2015","A","1977",26.7960770589707,
"BEL","HOUSECOST","RENT","IDX2015","A","1978",28.7327085171426,
"BEL","HOUSECOST","RENT","IDX2015","A","1979",30.4498400559564,
"BEL","HOUSECOST","RENT","IDX2015","A","1980",32.7516788233433,
"BEL","HOUSECOST","RENT","IDX2015","A","1981",36.0975035233955,
"BEL","HOUSECOST","RENT","IDX2015","A","1982",39.0336200754645,
"BEL","HOUSECOST","RENT","IDX2015","A","1983",42.5512518126874,
"BEL","HOUSECOST","RENT","IDX2015","A","1984",44.7409308555699,
"BEL","HOUSECOST","RENT","IDX2015","A","1985",46.9568835217663,
"BEL","HOUSECOST","RENT","IDX2015","A","1986",48.7158561536893,
"BEL","HOUSECOST","RENT","IDX2015","A","1987",50.7951263096346,
"BEL","HOUSECOST","RENT","IDX2015","A","1988",52.6444264483321,
"BEL","HOUSECOST","RENT","IDX2015","A","1989",54.5911865943391,
"BEL","HOUSECOST","RENT","IDX2015","A","1990",56.3412467255936,
"BEL","HOUSECOST","RENT","IDX2015","A","1991",58.0360418527032,
"BEL","HOUSECOST","RENT","IDX2015","A","1992",61.4499946087497,
"BEL","HOUSECOST","RENT","IDX2015","A","1993",64.6922148519162,
"BEL","HOUSECOST","RENT","IDX2015","A","1994",67.6396800729761,
"BEL","HOUSECOST","RENT","IDX2015","A","1995",69.5864402189831,
"BEL","HOUSECOST","RENT","IDX2015","A","1996",71.3080453481035,
"BEL","HOUSECOST","RENT","IDX2015","A","1997",72.5097479382312,
"BEL","HOUSECOST","RENT","IDX2015","A","1998",73.356465501735,
"BEL","HOUSECOST","RENT","IDX2015","A","1999",74.4312830823463,
"BEL","HOUSECOST","RENT","IDX2015","A","2000",75.541518165614,
"BEL","HOUSECOST","RENT","IDX2015","A","2001",77.0010282750773,
"BEL","HOUSECOST","RENT","IDX2015","A","2002",78.9508059213106,
"BEL","HOUSECOST","RENT","IDX2015","A","2003",80.693558552017,
"BEL","HOUSECOST","RENT","IDX2015","A","2004",82.2329386674705,
"BEL","HOUSECOST","RENT","IDX2015","A","2005",83.8689737901732,
"BEL","HOUSECOST","RENT","IDX2015","A","2006",86.7931440094859,
"BEL","HOUSECOST","RENT","IDX2015","A","2007",88.4865391364906,
"BEL","HOUSECOST","RENT","IDX2015","A","2008",90.2292417671933,
"BEL","HOUSECOST","RENT","IDX2015","A","2009",92.1069294080199,
"BEL","HOUSECOST","RENT","IDX2015","A","2010",93.1924769894359,
"BEL","HOUSECOST","RENT","IDX2015","A","2011",94.2812620710948,
"BEL","HOUSECOST","RENT","IDX2015","A","2012",95.735397180155,
"BEL","HOUSECOST","RENT","IDX2015","A","2013",96.995544774666,
"BEL","HOUSECOST","RENT","IDX2015","A","2014",99.0276174270715,
"BEL","HOUSECOST","RENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","RENT","IDX2015","A","2016",100.940882570566,
"BEL","HOUSECOST","RENT","IDX2015","A","2017",102.030457652284,
"BEL","HOUSECOST","RENT","IDX2015","A","2018",103.080432731033,
"BEL","HOUSECOST","RENT","IDX2015","A","2019",104.189457814209,
"BEL","HOUSECOST","RENT","IDX2015","A","2020",106.98293302372,
"BEL","HOUSECOST","RENT","IDX2015","A","2021",109.153233185348,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1970",5.43138312161592,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1971",5.72422473457846,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1972",6.19387637822447,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1973",7.49785035224204,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1974",9.55879226953243,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1975",10.6693802731775,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1976",11.9567783072275,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1977",12.5424615337097,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1978",13.1778725796569,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1979",14.5481503157327,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1980",16.4107805127455,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1981",18.8038740254147,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1982",17.7659722935618,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1983",18.7746854681771,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1984",18.6698357524095,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1985",19.6749693912738,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1986",22.8821106971772,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1987",26.5653302579558,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1988",31.2113426632875,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1989",35.2604521412823,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1990",34.270782096862,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1991",35.7751689277776,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1992",36.7149709255647,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1993",37.5101392245239,
